location_name,address,province,city,latitude,longitude,type,category
Badung - MiniMart Oberoi II,Jl. Kayu Ara No.19 Kerobokan Kelod,BALI,BADUNG,-8.68373,115.15369,ATM (Tarik Tunai),ATM
Bogor - SPBU 34-16923,Jl. Wibawa Mukti 2,JAWA BARAT,BOGOR,-6.319497,106.965926,ATM (Tarik Tunai),ATM
Padang Pariaman - SPBU 14-271517,Jl. Raya Padang - Bukittinggi No.KM. 2,SUMATERA BARAT,PADANG PARIAMAN,-0.77374,100.3144,ATM (Tarik Tunai),ATM
Bogor - Metropolitan Mall Cibubur,Jl. Taman Metro Raya No.99,JAWA BARAT,BOGOR,-6.3996401,106.9764814,ATM (Tarik Tunai),ATM
Padang - Theta Mart Baru (PC),Jl. Patimura No.10,SUMATERA BARAT,PADANG,-0.944528254,100.35819,ATM (Tarik Tunai),ATM
Lombok Tengah - Alfamart Bunderan Mandalika (1SCW),Jl. BY Pass Mandalika  ,NUSA TENGGARA BARAT,LOMBOK TENGAH,-8.894659892,116.322535,ATM (Tarik Tunai),ATM
Bogor - Alfamart Metland Cileungsi,Jl. Perumahan Metland Cileungsi,JAWA BARAT,BOGOR,-6.388632,106.986706,ATM (Tarik Tunai),ATM
Bogor - SPBU 34-16123 Bojong Gede,Jl. Raya Bojong Gede ,JAWA BARAT,BOGOR,-6.48284,106.80022,ATM (Tarik Tunai),ATM
Buleleng - Pepito Market Lovina,Jl. Pantai Lovina ,BALI,BULELENG,-8.16427,115.02145,ATM (Tarik Tunai),ATM
Tangerang Selatan - SPBU Shell Utown Bintaro,Jl. Merpati Raya No.80,BANTEN,TANGERANG SELATAN,-6.30334118,106.7234334,ATM (Tarik Tunai),ATM
Bondowoso - CIMB Niaga Wahid Hasyim,Jl. KH Wahid Hasyim No 195 RT 002 RW 001,JAWA TIMUR,BONDOWOSO,-7.9132581,113.8307412,ATM (Tarik Tunai),ATM
Semarang - CIMB Niaga Pandanaran,Jl. Pandanaran No.62,JAWA TENGAH,SEMARANG,-6.9870122,110.4158558,ATM (Tarik Tunai),ATM
Badung - Minimart Laksamana Oberoi 9,Jl. Kayu Aya No. 77,BALI,BADUNG,-8.684019855,115.1594518,ATM (Tarik Tunai),ATM
Semarang - PT Mercindo Global Manufaktur (MGM),Jl. Raya Semarang Solo Km. 19 RT001/RW001,JAWA TENGAH,SEMARANG,-7.204819872,110.4183591,ATM (Tarik Tunai),ATM
Yogyakarta - Alfamidi Mantrijeron,Jl. Bantul No. 95,DI YOGYAKARTA,YOGYAKARTA,-7.820242,110.355709,ATM (Tarik Tunai),ATM
Badung - Minimart CG 28,Jl. Munduk Catu,BALI,BADUNG,-8.65324,115.13092,ATM (Tarik Tunai),ATM
Badung - Indomaret Nakula (TIHR),"Jl. Nakula, Kuta - Badung",BALI,BADUNG,-8.69768,115.1735,ATM (Tarik Tunai),ATM
Jakarta Timur - Indomaret Matraman Raya (TPT3),"Jl. Matraman Raya No 56, RT12/RW2",DKI JAKARTA,JAKARTA TIMUR,-6.203558,106.85707,ATM (Tarik Tunai),ATM
Tangerang - Indomaret Raya Legok Karawaci 17 (TPOW),Jl. Raya Legok - Karawaci No.17,BANTEN,TANGERANG,-6.2890361,106.593581,ATM (Tarik Tunai),ATM
Tangerang Selatan - Indomaret Serpong Raya 10 (T9RB),Jl. Raya Serpong No.87,BANTEN,TANGERANG SELATAN,-6.324532,106.666473,ATM (Tarik Tunai),ATM
Jakarta Timur - Indomaret Simpang Jambore (T3DP),"Jl. Lap. Tembak No.1, RT.8/RW.7",DKI JAKARTA,JAKARTA TIMUR,-6.352065,106.888573,ATM (Tarik Tunai),ATM
Jakarta Timur - Indomaret Pondok Kopi Raya 179 (TCXA),Jl. Pd. Kopi Raya,DKI JAKARTA,JAKARTA TIMUR,-6.22812,106.9439,ATM (Tarik Tunai),ATM
Bekasi - Indomaret Jampang Jatimulya (TY0M),Jl. Raya Pengasinan,JAWA BARAT,BEKASI,-6.27311,107.01784,ATM (Tarik Tunai),ATM
Jakarta Utara - Indomaret Pademangan 14 (F4DC),Jl. Pademangan II No 6,DKI JAKARTA,JAKARTA UTARA,-6.139083,106.842019,ATM (Tarik Tunai),ATM
Mimika - Pin Simpati,Jl. Bhayangkara No. 82,PAPUA,MIMIKA,-4.550943,136.894201,ATM (Tarik Tunai),ATM
Mimika - Diana Supermarket,Jl. Budi Utomo No.8,PAPUA,MIMIKA,-4.5426688,136.8838796,ATM (Tarik Tunai),ATM
Badung - Circle K Mangrove,Jl. Tanjung Benoa,BALI,BADUNG,-8.789444717,115.2255877,ATM (Tarik Tunai),ATM
Karawang - SPBU Shell Karawang Barat 1,Jl. International Karawang Bar,JAWA BARAT,KARAWANG,-6.333284,107.274322,ATM (Tarik Tunai),ATM
Tangerang - SPBU Shell Citra Raya 1,Jl. Pertamina Jl. Citra Raya Boulevard,BANTEN,TANGERANG,-6.274009,106.524986,ATM (Tarik Tunai),ATM
Bandung - SPBU Shell Sudirman,Jl. Jend. Sudirman No. 559,JAWA BARAT,BANDUNG,-6.91878,107.58518,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU Shell Daan Mogot 1,Jl. Raya Daan Mogot No.147,DKI JAKARTA,JAKARTA BARAT,-6.163509,106.774398,ATM (Tarik Tunai),ATM
Tangerang - SPBU Shell Gading Serpong 1,"Jl. Kp. Medang No.2, RT.02 / RW03",BANTEN,TANGERANG,-6.274161,106.613049,ATM (Tarik Tunai),ATM
Bogor - SPBU Shell Jagorawi Tol KM21,Jl. Tol Jagorawi No.21,JAWA BARAT,BOGOR,-6.434642,106.893607,ATM (Tarik Tunai),ATM
Bogor - SPBU Shell Sentul City 1,Jl. M.H. Thamrin. no. 32,JAWA BARAT,BOGOR,-6.565778,106.845721,ATM (Tarik Tunai),ATM
Jakarta Utara - SPBU Shell Artha Gading 1,"Jl. Boulevard Timur, RT.5/RW.2",DKI JAKARTA,JAKARTA UTARA,-6.165982,106.915014,ATM (Tarik Tunai),ATM
Bandung - Indomaret Moch Toha 304 (T2UI),Jl. Mohammad Toha No. 304,JAWA BARAT,BANDUNG,-6.9535819,107.6109708,ATM (Tarik Tunai),ATM
Boyolali - Indomaret Bangak (FYUK),Jl. Raya Solo - Semarang Bangak ,JAWA TENGAH,BOYOLALI,-7.538566,110.703455,ATM (Tarik Tunai),ATM
Grobogan - PT SAI Apparel Industries I,Jl. Raya Semarang - Purwodadi Km. 39,JAWA TENGAH,GROBOGAN,-7.029744549,110.7206,ATM (Tarik Tunai),ATM
Grobogan - PT SAI Apparel Industries II,Jl. Raya Semarang - Purwodadi Km. 39,JAWA TENGAH,GROBOGAN,-7.029744549,110.7206,ATM (Tarik Tunai),ATM
Jakarta Selatan - CIMB Niaga Arcadia Simpatupang,Jl. TB Simatupang No.Kav. 88,DKI JAKARTA,JAKARTA SELATAN,-6.300631701,106.8336377,ATM (Tarik Tunai),ATM
Badung - Indomaret Pantai Kuta (T9Z3),"Jl. Raya Kuta No.1 Kuta, Badung",BALI,BADUNG,-8.719764165,115.169434,ATM (Tarik Tunai),ATM
Badung - Indomaret Canggu 1 (T4AA),"Jl. Kerobokan Canggu No.168 , Kuta Utara - Badung",BALI,BADUNG,-8.645729159,115.162479,ATM (Tarik Tunai),ATM
Jakarta Barat - Alfamart Kembangan Raya Selatan (KA78),"Jl. Kembangan Selatan No.41, RT.5/RW.1",DKI JAKARTA,JAKARTA BARAT,-6.186466821,106.7253234,ATM (Tarik Tunai),ATM
Badung - RSU Surya Husadha,Jl. Siligita Blok I No. 14 Nusa Dua,BALI,BADUNG,-8.804165812,115.2173821,ATM (Tarik Tunai),ATM
Makassar - Mall Panakkukang,"Jl. Boulevard Ruko Ruby, Komp.Panakukang Mas ",SULAWESI SELATAN,MAKASSAR,-5.157368,119.445621,ATM (Tarik Tunai),ATM
Bandung - eL Hotel Royale Bandung,Jl. Merdeka No 2,JAWA BARAT,BANDUNG,-6.916245,107.610236,ATM (Tarik Tunai),ATM
Bekasi - FamilyMart Harapan Indah (0233),"Harapan Indah, Blok B8 No. 45-46",JAWA BARAT,BEKASI,-6.186102209,106.9806243,ATM (Tarik Tunai),ATM
Jakarta Timur - FamilyMart Jatiwaringin (0227),Jl. Jatiwaringin Raya No. A3 RT 008 / RW 07,DKI JAKARTA,JAKARTA TIMUR,-6.249658885,106.9089766,ATM (Tarik Tunai),ATM
Jakarta Utara - FamilyMart Sunter Raya (0236),Jl. Danau Sunter Utara Blok B 36A No. 19 RT.2/RW.10,DKI JAKARTA,JAKARTA UTARA,-6.139549582,106.8618574,ATM (Tarik Tunai),ATM
Jakarta Pusat - FamilyMart Juanda (0164),"Jl. Ir H. Juanda I B No.4, RT.8/RW.1",DKI JAKARTA,JAKARTA PUSAT,-6.167368,106.8307174,ATM (Tarik Tunai),ATM
Tangerang - FamilyMart Karawaci (0261),"Jl. Taman Permata No.11, RT.006/RW.021",BANTEN,TANGERANG,-6.230576991,106.5881974,ATM (Tarik Tunai),ATM
Jakarta Selatan - RDTX Place,Jl. Prof Dr Satrio Kav 3,DKI JAKARTA,JAKARTA SELATAN,-6.223296,106.821748,ATM (Tarik Tunai),ATM
Kudus - Pabrik PT Kudus Karyaprima,Jl. Raya Kudus-Pati KM 12,JAWA TENGAH,KUDUS,-6.798912093,110.9473142,ATM (Tarik Tunai),ATM
Badung - FamilyMart Kuta Bali (2001),"Jl. Kuta Square, Block D-42 & D-43",BALI,BADUNG,-8.7242291,115.1712245,ATM (Tarik Tunai),ATM
Pati - Alfamart Panglima Sudirman,Jl. Panglima Sudirman No. 10,JAWA TENGAH,PATI,-6.7522,111.03538,ATM (Tarik Tunai),ATM
Denpasar - SPBU 54-80138 Malboro Denpasar,Jl. Teuku Umar Barat (Marlboro),BALI,DENPASAR,-8.681971366,115.1913131,ATM (Tarik Tunai),ATM
Jakarta Selatan - FamilyMart Taman Puring (0268),Jl. Kyai Maja No. 43,DKI JAKARTA,JAKARTA SELATAN,-6.241126286,106.7896648,ATM (Tarik Tunai),ATM
Karawang - Sugity Creative Karawang KIIC,Jl. Permata 3,JAWA BARAT,KARAWANG,-6.357532,107.291778,ATM (Tarik Tunai),ATM
Serang - Indomaret Pantai Anyer (FXGX),Jl. Raya Anyer-Sirih No.123,BANTEN,SERANG,-6.106487,105.88291,ATM (Tarik Tunai),ATM
Jakarta Utara - Alfamart Kebon Baru (J239),"Jl. Kb. Baru Kel No.13, RW.10",DKI JAKARTA,JAKARTA UTARA,-6.115977568,106.9222957,ATM (Tarik Tunai),ATM
Jakarta Barat - Indomaret Tanjung Duren Timur 110 AB (TROC),"Jl. Tanjung Duren Timur No.110, RT.9/RW.5",DKI JAKARTA,JAKARTA BARAT,-6.176542,106.786682,ATM (Tarik Tunai),ATM
Jakarta Timur - Indomaret Cawang Baru 447 (TC7H),"Jl. Cawang Baru 1-3, RT.3/RW.12",DKI JAKARTA,JAKARTA TIMUR,-6.2423945,106.8695993,ATM (Tarik Tunai),ATM
Jakarta Selatan - Indomaret Pancoran Barat 7 (TFPC),"Jl. Pancoran Barat VII No.9A, RT.8/RW.1",DKI JAKARTA,JAKARTA SELATAN,-6.251973,106.836817,ATM (Tarik Tunai),ATM
Bekasi - Alfamart Kp Bulu (CZ01),Jl. Bumi Sani Permai,JAWA BARAT,BEKASI,-6.243419,107.045531,ATM (Tarik Tunai),ATM
Jakarta Barat - Indomaret Mangga Besar 50 (TJJU),"Jl. Raya Mangga Besar No.50, RT.2/RW.2",DKI JAKARTA,JAKARTA BARAT,-6.14934,106.822647,ATM (Tarik Tunai),ATM
Depok - Indomaret Tole Iskandar 2 (TGGO),Jl. Tole Iskandar,JAWA BARAT,DEPOK,-6.4086057,106.8541049,ATM (Tarik Tunai),ATM
Jakarta Timur - Indomaret Pulo Gebang Raya 1 (T22B),"Jl. Raya Pulo Gebang, RT.6/RW.6",DKI JAKARTA,JAKARTA TIMUR,-6.20468,106.955559,ATM (Tarik Tunai),ATM
Tangerang Selatan - Alfamart WR Supratman 6 (1M26),"Jl. WR Supratman No.20H, RT.3/RW.11",BANTEN,TANGERANG SELATAN,-6.279083,106.746832,ATM (Tarik Tunai),ATM
Badung - Happy Mart (CG30),Jl. Raya Semat,BALI,BADUNG,-8.658640113,115.1399206,ATM (Tarik Tunai),ATM
Badung - Rakenz Fried Chicken,Jl. Raya Canggu 168,BALI,BADUNG,-8.643413652,115.1559424,ATM (Tarik Tunai),ATM
Jakarta Barat - FamilyMart Grogol (0169),Jl. Dr. Susilo Raya No. 26A,DKI JAKARTA,JAKARTA BARAT,-6.165975422,106.7925879,ATM (Tarik Tunai),ATM
Tangerang - Indomaret Regency 2 (THIJ),"Jl. Garuda Raya, RT.001/RW.025",BANTEN,TANGERANG,-6.170613,106.590073,ATM (Tarik Tunai),ATM
Bekasi - Indomaret Jatirangga (TZR6),Jl. Mess AL No 17,JAWA BARAT,BEKASI,-6.356901,106.938836,ATM (Tarik Tunai),ATM
Bogor - Indomaret Alternatif Cibubur Nagrak (TJ11),Jl. Alternatif Cibubur No.99,JAWA BARAT,BOGOR,-6.389557,106.946094,ATM (Tarik Tunai),ATM
Bogor - Indomaret Pajajaran No 99E,Jl. Raya Pajajaran No.99E,JAWA BARAT,BOGOR,-6.577608,106.807249,ATM (Tarik Tunai),ATM
Tangerang Selatan - Indomaret Senayan Bintaro (TGQB),Jl. Bintaro Sektor IX Blok.H1 No.12,BANTEN,TANGERANG SELATAN,-6.282695,106.707924,ATM (Tarik Tunai),ATM
Tangerang - Priskila Prima Makmur,Jl. Atang Sanjaya no.21,BANTEN,TANGERANG,-6.111925,106.689493,ATM (Tarik Tunai),ATM
Jakarta Utara - Indomaret Green Lake Sunter (TE0M),Jl. Danau Sunter Selatan No.39,DKI JAKARTA,JAKARTA UTARA,-6.145366783,106.8760728,ATM (Tarik Tunai),ATM
Jakarta Pusat - Indomaret Agus Salim 32 (TO73),Jl. H. Agus Salim No.32,DKI JAKARTA,JAKARTA PUSAT,-6.185110106,106.8251065,ATM (Tarik Tunai),ATM
Karanganyar - PT Kebakkramat Elang Perkasa,Jl. Raya Solo Sragen KM 12,JAWA TENGAH,KARANGANYAR,-7.523286243,110.9062921,ATM (Tarik Tunai),ATM
Medan - Grand Central Premiere Hotel,Jl. Putri Merak Jingga No. 3A,SUMATERA UTARA,MEDAN,3.594242,98.677791,ATM (Tarik Tunai),ATM
Demak - ATM Famili Sayung,Jl. Onggorawe RT3/RW4,JAWA TENGAH,DEMAK,-6.9315155,110.5379748,ATM (Tarik Tunai),ATM
Pekanbaru - ATM Center Habco Primatama/Harapan Raya,Jl. Harapan Raya no 247 ,RIAU,PEKANBARU,0.50043,101.47032,ATM (Tarik Tunai),ATM
Bandung - Nirwana Alabare Garment,Jl. Raya Majalaya - Rancaekek No. 289,JAWA BARAT,BANDUNG,-7.01371446,107.7478496,ATM (Tarik Tunai),ATM
Batam - Indomaret Anggrek Sari (TJVO),Jl. Anggrek Sari No. 2,KEP RIAU,BATAM,1.11732,104.042618,ATM (Tarik Tunai),ATM
Medan - Alfamart Dwikora (W345),Jl. Kapten Muslim No. 53 A/B,SUMATERA UTARA,MEDAN,3.595217,98.644402,ATM (Tarik Tunai),ATM
Jakarta Barat - Indomaret Sulaiman (FV44),"Jl. Sulaiman No.56, RW.3",DKI JAKARTA,JAKARTA BARAT,-6.206054,106.78153,ATM (Tarik Tunai),ATM
Medan - Alfamidi SM Raja 4 (AF22),Jl. Sisingamangaraja,SUMATERA UTARA,MEDAN,3.558892,98.694386,ATM (Tarik Tunai),ATM
Deli Serdang - Swalayan Jodoh Point,Jl. Rujak Psr VII No. 23,SUMATERA UTARA,DELI SERDANG,3.596936,98.753135,ATM (Tarik Tunai),ATM
Malang - CIMB Niaga Syariah Ahmad Yani,Jl. Achmad Yani No. 18E,JAWA TIMUR,MALANG,-7.943145009,112.6417312,ATM (Tarik Tunai),ATM
Jakarta Pusat - Mori Tower,"Jl. Jend. Sudirman, Kav. 40-41",DKI JAKARTA,JAKARTA PUSAT,-6.216474,106.815667,ATM (Tarik Tunai),ATM
Solo - Indomaret Radjiman (TIE1),Jl. Dr. Radjiman No. 650 RT01/RW08,JAWA TENGAH,SOLO,-7.56784,110.78568,ATM (Tarik Tunai),ATM
Gianyar - Komune Beach,Jl. Pantai Keramas,BALI,GIANYAR,-8.597483,115.337764,ATM (Tarik Tunai),ATM
Cilegon - Indomaret A. Yani Cilegon 5-6,Jl. A. Yani No. 5-6,BANTEN,CILEGON,-6.022112,106.064709,ATM (Tarik Tunai),ATM
Depok - The Park Mall Sawangan,Jl. Raya Parung - Ciputat No.1,JAWA BARAT,DEPOK,-6.376228,106.745007,ATM (Tarik Tunai),ATM
Yogyakarta - Indomaret Gedong Kuning 112 (FE2W),Jl. Gedong Kuning No. 112,DI YOGYAKARTA,YOGYAKARTA,-7.81239,110.40199,ATM (Tarik Tunai),ATM
Pemalang - Alfamart Purwoharjo (H760),Jl. Raya Pantura Purwoharjo,JAWA TENGAH,PEMALANG,-6.89844,109.53706,ATM (Tarik Tunai),ATM
Tangerang Selatan - Lotte Grosir Serpong,Jl. Puspitek No.54,BANTEN,TANGERANG SELATAN,-6.347237,106.699371,ATM (Tarik Tunai),ATM
Depok - D Mall Depok,Jl. Margonda Raya No.88,JAWA BARAT,DEPOK,-6.386972,106.826856,ATM (Tarik Tunai),ATM
Sumedang - Indomaret Geusan Ulun (T5HL),Jl. Prabu Geusan Ulun No. 72 Regol Wetan,JAWA BARAT,SUMEDANG,-6.85694,107.92183,ATM (Tarik Tunai),ATM
Denpasar - RS Surya Husadha Ubung,Jl. Cokroaminoto No.365,BALI,DENPASAR,-8.622878631,115.199213,ATM (Tarik Tunai),ATM
Badung - Bandara Ngurah Rai Domestik (Arrival),Jl. By Pass I Gusti Ngr Rai,BALI,BADUNG,-8.74653,115.16677,ATM (Tarik Tunai),ATM
Medan - PT Capella Multidana,Jl. Kol. Yos Sudarso No. 20,SUMATERA UTARA,MEDAN,3.606076,98.673543,ATM (Tarik Tunai),ATM
Tangerang - Gedung Naga Citra Raya,Jl. Boulevard Citra Raya Blok A7 No. 6,BANTEN,TANGERANG,-6.229672,106.521489,ATM (Tarik Tunai),ATM
Cirebon - Indomaret Tengah Tani 1 (THL0),Jl. Raya Tengah Tani No. 80A,JAWA BARAT,CIREBON,-6.70841,108.52166,ATM (Tarik Tunai),ATM
Tegal - Indomaret Kapten Ismail (F9JG),Jl. Kapten Ismail 96 RT 03/ RW 03,JAWA TENGAH,TEGAL,-6.86285,109.13012,ATM (Tarik Tunai),ATM
Badung - CIMB Niaga Canggu,Jl. Subak Sari,BALI,BADUNG,-8.6645136,115.1472226,ATM (Tarik Tunai),ATM
Klaten - CIMB Niaga Pemuda,Jl. Pemuda No. 57,JAWA TENGAH,KLATEN,-7.7010045,110.6042957,ATM (Tarik Tunai),ATM
Jakarta Barat - SPBU COCO 31-11702 Pesing Daan Mogot,Jl. Daan Mogot KM.10 No. 151 Pesing,DKI JAKARTA,JAKARTA BARAT,-6.158171,106.765977,ATM (Tarik Tunai),ATM
Jepara - PT Bringin Jati Indah,Ds. Bringin RT08/RW03 ,JAWA TENGAH,JEPARA,-6.62304,110.7593,ATM (Tarik Tunai),ATM
Denpasar - Alfamart Suwung Batan Kendal (Q686),Jl. Suwung Batan Kendal,BALI,DENPASAR,-8.71061495,115.2246225,ATM (Tarik Tunai),ATM
Denpasar - Indomaret Tukad Unda,Jl. Tukad Unda No. 24 Denpasar,BALI,DENPASAR,-8.676625959,115.2321995,ATM (Tarik Tunai),ATM
Jakarta Selatan - Indomaret Radio Dalam (T06C),"Jl. Radio Dalam Raya Blok Haji Hamali No.22, RT.1/RW.9",DKI JAKARTA,JAKARTA SELATAN,-6.252307,106.791389,ATM (Tarik Tunai),ATM
Jakarta Pusat - Alfamart Kebon Kacang 30 (KE95),"Jl. Kebon Kacang 30 No.13, RT.5/RW.4",DKI JAKARTA,JAKARTA PUSAT,-6.193194,106.820652,ATM (Tarik Tunai),ATM
Jakarta Barat - Indomaret Meruya Ilir 38 (TIM8),"Jl. Meruya Ilir Raya No.26, RT.2/RW.8",DKI JAKARTA,JAKARTA BARAT,-6.19689,106.755338,ATM (Tarik Tunai),ATM
Jakarta Utara - Indomaret Gunung Sahari 2 (T79D),"Jl. Gn. Sahari No.12B, RT.1/RW.13",DKI JAKARTA,JAKARTA UTARA,-6.135509,106.83225,ATM (Tarik Tunai),ATM
Serang - Indomaret Raya Serang Gorda (TATD),Jl. Raya Serang - Jkt,BANTEN,SERANG,-6.171988,106.335055,ATM (Tarik Tunai),ATM
Jakarta Barat - Alfamart Pilar Raya (KC33),"Jl. Kedoya Raya No.36, RT.8/RW.2",DKI JAKARTA,JAKARTA BARAT,-6.182775,106.761536,ATM (Tarik Tunai),ATM
Jakarta Selatan - Indomaret Hybrid Pejaten Raya (T80Q),"Jl. Pejaten Raya No.42, RT.8/RW.10",DKI JAKARTA,JAKARTA SELATAN,-6.279563,106.836731,ATM (Tarik Tunai),ATM
Bogor - Indomaret Katulampa (TTHJ),"Jl. Rambutan Raya, RT.02/RW.07",JAWA BARAT,BOGOR,-6.618867893,106.8213422,ATM (Tarik Tunai),ATM
Jakarta Timur - Alfamart Condet Raya Kramat Jati (X973),"Jl. Raya Condet No.321B, RT.2/RW.3",DKI JAKARTA,JAKARTA TIMUR,-6.285202,106.855188,ATM (Tarik Tunai),ATM
Tangerang - CIMB Niaga Kondominium Golf Karawaci,Jl. Jend Sudirman BLVD 2890 Lippo Karawaci,BANTEN,TANGERANG,-6.182366363,106.6431581,ATM (Tarik Tunai),ATM
Pasuruan - CIMB Niaga Soekarno Hatta,Jl. Soekarno Hatta No. 25,JAWA TIMUR,PASURUAN,-7.6380394,112.9060406,ATM (Tarik Tunai),ATM
Bekasi - Alfamidi Cikarang Baru (SC12),"Jl. Raya Tarum Barat 2 Blok C2 No. 11-15, Rt. 008 Rw. 07",JAWA BARAT,BEKASI,-6.314955118,107.1630465,ATM (Tarik Tunai),ATM
Bogor - Alfamidi Ciomas (SC31),Jl. Ciomas Raya Rt.001 Rw.02,JAWA BARAT,BOGOR,-6.60171564,106.7608066,ATM (Tarik Tunai),ATM
Jakarta Timur - Alfamidi Ciracas (076C),Jl. Raya Ciracas RT. 09/RW02 No. 39,DKI JAKARTA,JAKARTA TIMUR,-6.329543395,106.8752563,ATM (Tarik Tunai),ATM
Bogor - SPBU 34-16815 Jonggol,Jl. Raya Cileungsi Jonggol KM 2.5,JAWA BARAT,BOGOR,-6.40815,106.981117,ATM (Tarik Tunai),ATM
Karawang - Indomaret Walahar (FR9K),Jl. Bendungan Walahar,JAWA BARAT,KARAWANG,-6.3820338,107.3713867,ATM (Tarik Tunai),ATM
Tangerang - Indomaret Otonom Telagasari (T8ZZ),Jl. Otonom Cikupa Pasar Kemis KM 2,BANTEN,TANGERANG,-6.2182916,106.5182705,ATM (Tarik Tunai),ATM
Tangerang - Indomaret DC Tangerang 2 (TW75),"Jl. Serang KM 9, Kampung Kadu, RT.03/01 No,1 Curug",BANTEN,TANGERANG,-6.2143144,106.5640908,ATM (Tarik Tunai),ATM
Jakarta Selatan - CIMB Niaga Prudential Tower,Jl. Jend. Sudirman Kav. 79,DKI JAKARTA,JAKARTA SELATAN,-6.209611466,106.8224806,ATM (Tarik Tunai),ATM
Bekasi - Indomaret Cikarang Lama (T180),Jl. Gatot Subroto No. 1,JAWA BARAT,BEKASI,-6.257397,107.156518,ATM (Tarik Tunai),ATM
Bekasi - Alfamidi Mutiara Bekasi Jaya (UC36),"Perum Mutiara Bekasi Jaya, Ruko Pelangi Blok PI No. 1 & 2",JAWA BARAT,BEKASI,-6.408909,107.092884,ATM (Tarik Tunai),ATM
Bekasi - Alfamidi Pasir Randu (VC03),Jl. Raya Cibarusah Pasir Randu,JAWA BARAT,BEKASI,-6.386344,107.103711,ATM (Tarik Tunai),ATM
"Sleman - Alfamart Jakal Km.13,1 (O653)","Jl. Kaliurang Km.13,1",DI YOGYAKARTA,SLEMAN,-7.6983297,110.4165922,ATM (Tarik Tunai),ATM
Jakarta Selatan - XL Axiata Tower,"Jl. Denpasar Raya No.20, RT.7/RW.2 Kuningan",DKI JAKARTA,JAKARTA SELATAN,-6.227234,106.832512,ATM (Tarik Tunai),ATM
Tangerang - Alfamart The Airport City (TC11),Jl. Kp Melayu Komp Angkasa Land Airport City Blok A1 Unit A & B Teluk Naga,BANTEN,TANGERANG,-6.096332,106.638501,ATM (Tarik Tunai),ATM
Jakarta Selatan - SPBU 34-12503 Pasar Minggu,Jl. Raya Pasar Minggu No.100 RT.006/06 Pejaten Timur,DKI JAKARTA,JAKARTA SELATAN,-6.273878,106.846615,ATM (Tarik Tunai),ATM
Jakarta Utara - Alfamidi Menteng Koja (VC99),Jl. Menteng RT.1/RW.14 Lagoa,DKI JAKARTA,JAKARTA UTARA,-6.113119,106.914093,ATM (Tarik Tunai),ATM
Bogor - Alfamidi Sentraland Parung Panjang (MH34),"Jl. Raya Dago (Perumahan Sentraland) Kav.3 No.18,19,20,21 Parung Panjang",JAWA BARAT,BOGOR,-6.3514615,106.5721037,ATM (Tarik Tunai),ATM
Depok - ATM Center Yoehan Busana Citayam,Jl. Raya Bojong Gede Citayam,JAWA BARAT,DEPOK,-6.4507919,106.7989219,ATM (Tarik Tunai),ATM
Bekasi - Alfamidi Perumnas 1 Bekasi (NC27),Jl. Gurame Raya RT.04/ RW.17,JAWA BARAT,BEKASI,-6.233683,106.981883,ATM (Tarik Tunai),ATM
Badung - McDonald's Jimbaran,Jl. Uluwatu II No 1 Jimbaran,BALI,BADUNG,-8.781717,115.178459,ATM (Tarik Tunai),ATM
Denpasar - McDonald's Sanur,Jl. By Pass Ngr Rai No 109 Sanur,BALI,DENPASAR,-8.682645,115.259488,ATM (Tarik Tunai),ATM
Depok - SPBU Shell Cinere,"Jl. Cinere Raya No.3, RW.2",JAWA BARAT,DEPOK,-6.327661,106.785151,ATM (Tarik Tunai),ATM
Semarang - Paragon Mall,Jl. Pemuda No.118,JAWA TENGAH,SEMARANG,-6.979217711,110.4159663,ATM (Tarik Tunai),ATM
Padang - Pusat Buah,Jl. Parak Pisang,SUMATERA BARAT,PADANG,-0.952212,100.375789,ATM (Tarik Tunai),ATM
Badung - Minimart Drupadi 3 Seminyak,Jl. Drupadi,BALI,BADUNG,-8.68654,115.16489,ATM (Tarik Tunai),ATM
Bekasi - Indomaret Bintara Jaya (FGOB),Jl. Bintara Jaya No. 45,JAWA BARAT,BEKASI,-6.240388,106.945815,ATM (Tarik Tunai),ATM
Bantul - PT Marvel Sport International,Jl. Sedayu Gesikan Km 4,DI YOGYAKARTA,BANTUL,-7.852690971,110.2521549,ATM (Tarik Tunai),ATM
Tangerang Selatan - Indomaret Taman Tekno (F70Q),Jl. Taman Tekno BSD,BANTEN,TANGERANG SELATAN,-6.33354,106.67684,ATM (Tarik Tunai),ATM
Tangerang - Alfamidi Tanah Merah (MH02),Jl. Raya Gatot Subroto,BANTEN,TANGERANG,-6.1215,106.59694,ATM (Tarik Tunai),ATM
Bogor - Indomaret Jampang (FLCB),Jl. Raya Salabenda Rt. 01/03 No. 19,JAWA BARAT,BOGOR,-6.48048,106.73176,ATM (Tarik Tunai),ATM
Tangerang - Indomaret Pasar Modern Mutiara (FR98),Jl. Mutiara Raya,BANTEN,TANGERANG,-6.220236,106.596478,ATM (Tarik Tunai),ATM
Tangerang - Indomaret Jl. Raya Serang KM 19 (FPMX),Jl. Raya Serang No.KM19,BANTEN,TANGERANG,-6.21547,106.49226,ATM (Tarik Tunai),ATM
Bekasi - Indomaret SPBU Under Pass Bekasi (TD35),Jl. KH. MAS. Mansyur No.75,JAWA BARAT,BEKASI,-6.24206,107.0152,ATM (Tarik Tunai),ATM
